NumID,ID,Text,E1,E2,E3,E4,E5,E6,E7,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,ZE1,ZE2,ZE3,ZE4,ZE5,ZE6,ZE7,ZCH1,ZCH2,ZCH3,ZCH4,ZCH5,ZCH6,ZCH7,ZCH8,ZCH9,ZCH10,ZCH11,AVG_Z_SCORE,AVG_Z_SCORE_ENGLISH,AVG_Z_SCORE_CHINESE
1069,193182,"Why the removal of the citation dealing with coriolis?  Was the proof not within the citation, or was the citation not considered primary?",5,0,-1,0,-7,-4,0,1,0,1,,4,,,-1,-5,-7,-3,0.417477133,0.353706716,-0.693891522,-0.107924874,-1.644042838,-0.897742061,-0.322597677,-0.102045971,-0.848854016,0.126173986,blank,0.770396481,blank,blank,-0.042440169,-1.803087341,-0.725687373,-0.808074415,-0.421908929,-0.413573589,-0.429202352
1070,194790,You recently attached a <nowiki><person></nowiki> tag to an article about an Azeri poet. May I ask why?,7,9,1,4,3,2,0,3,2,3,,7,,,1,6,-8,4,0.738984359,2.445270741,0.359294365,1.724415941,0.587103971,0.862304874,-0.322597677,0.403132104,-0.435886847,0.68923705,blank,1.359209042,blank,blank,0.332970436,0.647183303,-0.852978615,0.534464902,0.604807197,0.913539511,0.334666422
1071,196624,I would like to create a few plots. Where can I access the geologic temperature record raw data?,2,1,2,-1,3,-4,1,2,5,-2,,2,,,4,3,13,-6,-0.064783706,0.586102719,0.885887309,-0.566010078,0.587103971,-0.897742061,0.205385428,0.150543066,0.183563907,-0.718420608,blank,0.377854773,blank,blank,0.896086344,-0.021072328,1.820137475,-1.383448408,0.136079187,0.105134798,0.163155528
1072,196952,"While editing the COIN page regarding Ciplex, I accidently broke your sig. Since I don't want any more flame, could you please fix it?",7,-2,-4,0,-8,-2,2,2,6,4,,4,,,0,-4,5,-4,0.738984359,-0.111085289,-2.273670353,-0.107924874,-1.867157519,-0.311059749,0.733368532,0.150543066,0.390047491,0.970768581,blank,0.770396481,blank,blank,0.145265134,-1.580335464,0.801807536,-0.999865746,-0.169994521,-0.456934985,0.081078385
1073,199732,"No more saga! Help me by keeping this page the way it is right now, alright?",-8,-7,-5,-7,-7,1,-2,-5,-1,-6,,-3,,,3,-5,-11,-11,-1.672319835,-1.273065303,-2.800263296,-3.314521301,-1.644042838,0.568963718,-1.378563886,-1.617580197,-1.055337601,-1.844546734,blank,-0.603499496,blank,blank,0.708381042,-1.803087341,-1.234852342,-2.342405063,-1.420449365,-1.644830392,-1.224115967
1074,199817,"Who is going to contact all of the users?  Is a bot being set to do that in the event it's necessary, or is it being done manually?",7,0,1,-1,-6,-3,1,1,4,2,,0,,,3,1,3,-3,0.738984359,0.353706716,0.359294365,-0.566010078,-1.420928157,-0.604400905,0.205385428,-0.102045971,-0.022919678,0.407705518,blank,-0.014686934,blank,blank,0.708381042,-0.466576081,0.547225051,-0.808074415,-0.045663983,-0.133424039,0.031126066
1075,201885,I thought we had all agreed that the lead is fine as it is.  What is the sentence supposed to mean?,-5,-1,2,-7,-6,-3,-1,1,1,-6,,3,,,2,1,-3,-7,-1.190058997,0.121310713,0.885887309,-3.314521301,-1.420928157,-0.604400905,-0.850580781,-0.102045971,-0.642370432,-1.844546734,blank,0.574125627,blank,blank,0.520675739,-0.466576081,-0.216522403,-1.575239739,-0.675052807,-0.910470303,-0.469062499
1076,209080,"What exactly are the rules on this page? Can stuff be added without discussion and ""consensus""?",6,-7,0,-1,3,-5,1,-3,-9,-4,4,-1,,,-8,-2,-11,,0.578230746,-1.273065303,-0.167298578,-0.566010078,0.587103971,-1.191083216,0.205385428,-1.112402122,-2.707206277,-1.281483671,-0.427653006,-0.210957788,blank,blank,-1.356377288,-1.134831711,-1.234852342,blank,-0.752833416,-0.260962433,-1.183220526
1077,210924,"In the 'url' article, is polar mount correct?  It might be improved by a bit more detail about how it works, perhaps?",7,1,1,2,1,-4,1,8,7,0,2,-5,,,-2,1,-2,,0.738984359,0.586102719,0.359294365,0.808245534,0.14087461,-0.897742061,0.205385428,1.666077292,0.596531076,-0.155357545,-0.994080829,-0.996041203,blank,blank,-0.230145472,-0.466576081,-0.089231161,blank,0.084821402,0.277306422,-0.08360299
1078,213945,Thanks for the note about my work on the above line. Would you mind if I copied and pasted your version over to mine to work on?,13,2,1,7,6,8,1,8,7,0,3,10,,,9,8,13,,1.703506036,0.818498722,0.359294365,3.098671553,1.256448014,2.622351809,0.205385428,1.666077292,0.596531076,-0.155357545,-0.710866918,1.948021604,blank,blank,1.834612858,1.092687056,1.820137475,blank,1.210399922,1.437736561,1.011480362
1079,215346,"I was reading the article reverse overshot wheel, but I can't find anything about the ""reverse"" part. Can you expand this?",5,1,0,0,4,1,0,0,3,0,9,1,,,1,4,3,,0.417477133,0.586102719,-0.167298578,-0.107924874,0.810218652,0.568963718,-0.322597677,-0.354635009,-0.229403262,-0.155357545,0.988416551,0.18158392,blank,blank,0.332970436,0.201679549,0.547225051,blank,0.219828052,0.254991585,0.189059961
1080,216645,"No problem, It was open and shut 'url' issue. For your next project can you find something that doesnt make your fanclub at the Wikipedia Review angry?",-9,-10,0,1,8,4,2,0,-7,-3,5,5,,,-2,2,-11,,-1.833073448,-1.970253312,-0.167298578,0.35016033,1.702677376,1.448987186,0.733368532,-0.354635009,-2.294239108,-0.99995214,-0.144439095,0.966667335,blank,blank,-0.230145472,-0.243824204,-1.234852342,blank,-0.284723463,0.037795441,-0.566927504
1081,221905,I don't know why claim that you reverted vandalism (rv edit summary) when to me they appeared to be good faith edits. What exactly was the vandalism?,0,-6,-1,-2,-4,-2,-1,0,-2,-1,7,-6,,,-1,5,-11,,-0.386290932,-1.0406693,-0.693891522,-1.024095282,-0.974698795,-0.311059749,-0.850580781,-0.354635009,-1.261821185,-0.436889077,0.421988728,-1.192312057,blank,blank,-0.042440169,0.424431426,-1.234852342,blank,-0.597187736,-0.75446948,-0.459566211
1082,225961,"So, now that it's clear there's no moratorium, you now think it's controverial?  Can you explain why?",3,-5,1,2,-6,2,-2,0,2,-2,7,3,,,-1,1,-11,,0.095969907,-0.808273298,0.359294365,0.808245534,-1.420928157,0.862304874,-1.378563886,-0.354635009,-0.435886847,-0.718420608,0.421988728,0.574125627,blank,blank,-0.042440169,-0.466576081,-1.234852342,blank,-0.249243157,-0.211707237,-0.282087088
1083,231869,These two factors make me think that Indian ice-cream is a better name for the article than sxusem.  What are your thoughts on this?,9,2,2,2,3,-2,2,1,6,1,8,1,,,3,4,1,,1.060491585,0.818498722,0.885887309,0.808245534,0.587103971,-0.311059749,0.733368532,-0.102045971,0.390047491,0.126173986,0.70520264,0.18158392,blank,blank,0.708381042,0.201679549,0.292642566,blank,0.472413408,0.654647986,0.312958153
1084,234095,"On 'url' about the Chinese sex imbalance, you accused either the OP or the first responder (me) of 'url'. Could you explain why you thought either of us was advocating, opining, or recruiting, in a way that diminished the quality of the reference desk?",-2,-4,0,0,2,-3,-2,2,0,-1,7,,,,-3,1,-11,,-0.707798158,-0.575877295,-0.167298578,-0.107924874,0.36398929,-0.604400905,-1.378563886,0.150543066,-0.848854016,-0.436889077,0.421988728,blank,blank,blank,-0.417850774,-0.466576081,-1.234852342,blank,-0.429311779,-0.453982058,-0.404641499
1085,234547,"Hey US, I added a rationale to why the project was looking to create its own criteria.  Could you take a look at it and see if it changes your mind?",11,2,1,3,7,0,2,9,8,0,9,3,,,-4,8,9,,1.38199881,0.818498722,0.359294365,1.266330738,1.479562695,0.275622562,0.733368532,1.91866633,0.80301466,-0.155357545,0.988416551,0.574125627,blank,blank,-0.605556077,1.092687056,1.310972505,blank,0.816109702,0.902096632,0.740871138
1086,237529,"Do you mind if you tell me why do you add duplicate links to the article? More specifically, why do you add internal links to the See Also sections when those links are already in the article navbox?",-7,-5,2,7,2,-3,0,7,1,-2,11,2,,,-9,5,-11,,-1.511566222,-0.808273298,0.885887309,3.098671553,0.36398929,-0.604400905,-0.322597677,1.413488255,-0.642370432,-0.718420608,1.554844374,0.377854773,blank,blank,-1.54408259,0.424431426,-1.234852342,blank,0.048840194,0.15738715,-0.046138393
1087,238442,"Yet you did violate 'url' and could be blocked right now. If that edit recurred, would you revert it again?",-7,-6,0,-4,-4,2,-1,-4,3,-1,7,3,,,-8,5,-11,,-1.511566222,-1.0406693,-0.167298578,-1.940265689,-0.974698795,0.862304874,-0.850580781,-1.364991159,-0.229403262,-0.436889077,0.421988728,0.574125627,blank,blank,-1.356377288,0.424431426,-1.234852342,blank,-0.588316123,-0.803253499,-0.400245918
1088,250689,"Third: it's August 31 2010. Please check my userpage for reasons why I really don't feel useful today. Ask another admin, okay?",,-8,-4,-1,-10,-3,-2,-10,-6,-8,8,-7,,,-9,7,-11,,blank,-1.505461306,-2.273670353,-0.566010078,-2.313386881,-0.604400905,-1.378563886,-2.880525385,-2.087755523,-2.407609797,0.70520264,-1.388582911,blank,blank,-1.54408259,0.869935179,-1.234852342,blank,-1.329268867,-1.440248901,-1.246033841
1089,252731,"Hey, can you block this moron from editing the IIHF Page? Or what can i do in such cases?",-10,-10,-7,-7,-6,1,-5,-9,3,1,-1,-11,,,-9,4,-11,,-1.993827061,-1.970253312,-3.853449184,-3.314521301,-1.420928157,0.568963718,-2.9625132,-2.627936348,-0.229403262,0.126173986,-1.843722564,-2.173666326,blank,blank,-1.54408259,0.201679549,-1.234852342,blank,-1.618155893,-2.135218357,-1.165726237
1090,253209,Thanks for that - very nicely commented code (rare to see)! It seems to need a table to be set up - do you have the schema or sql for that handy?,13,7,5,6,6,4,2,8,12,4,5,8,,,-1,7,13,,1.703506036,1.980478736,2.46566614,2.640586349,1.256448014,1.448987186,0.733368532,1.666077292,1.628948999,0.970768581,-0.144439095,1.555479896,blank,blank,-0.042440169,0.869935179,1.820137475,blank,1.370233943,1.747005856,1.04055852
1091,253511,Hi. What was wrong with the Autamata page?,-2,-3,1,0,-4,-1,1,-5,-3,-1,,,8,,-6,,,5,-0.707798158,-0.343481292,0.359294365,-0.107924874,-0.974698795,-0.017718593,0.205385428,-1.617580197,-1.46830477,-0.436889077,blank,blank,0.333401727,blank,-0.980966682,blank,blank,0.726256233,-0.387001899,-0.226705988,-0.574013794
1092,260538,I have absolutely no idea what you are talking about.  Please be more precise?,-8,-5,-2,-1,-4,-8,-2,-8,-1,0,,,9,,-7,,,5,-1.672319835,-0.808273298,-1.220484466,-0.566010078,-0.974698795,-2.071106684,-1.378563886,-2.37534731,-1.055337601,-0.155357545,blank,blank,0.693369042,blank,-1.168671985,blank,blank,0.726256233,-0.925118939,-1.24163672,-0.555848194
1093,264041,I refer you to my last answer about independent sources. Do you have press coverage?,-5,-1,2,0,1,-3,1,1,5,0,,,4,,1,,,2,-1.190058997,0.121310713,0.885887309,-0.107924874,0.14087461,-0.604400905,0.205385428,-0.102045971,0.183563907,-0.155357545,blank,blank,-1.106467533,blank,0.332970436,blank,blank,0.15088224,-0.095798552,-0.078418102,-0.116075744
1094,264811,"I.m keen to see your recent abbey article on the main page, but there are no references. Can this be fixed?",-6,-2,0,1,6,2,1,0,8,1,,,8,,-4,,,-4,-1.35081261,-0.111085289,-0.167298578,0.35016033,1.256448014,0.862304874,0.205385428,-0.354635009,0.80301466,0.126173986,blank,blank,0.333401727,blank,-0.605556077,blank,blank,-0.999865746,0.026741209,0.14930031,-0.11624441
1095,275128,"I dunno, but this one reeks of that banned user 'url' - same mark-as-minor edits, same targets. Care for a look at this?",0,-8,-4,-1,1,3,-1,3,1,-1,,,5,,-5,,,-8,-0.386290932,-1.505461306,-2.273670353,-0.566010078,0.14087461,1.15564603,-0.850580781,0.403132104,-0.642370432,-0.436889077,blank,blank,-0.746500218,blank,-0.79326138,blank,blank,-1.76703107,-0.63603176,-0.612213259,-0.663820012
1096,279097,Ok I've moved 'url' back to 'url'. Oleg you want to write something on the talk page about the move?,5,-1,0,1,1,9,1,,6,-3,,,4,,2,,,-4,0.417477133,0.121310713,-0.167298578,0.35016033,0.14087461,2.915692964,0.205385428,blank,0.390047491,-0.99995214,blank,blank,-1.106467533,blank,0.520675739,blank,blank,-0.999865746,0.149003368,0.569086086,-0.439112438
1097,282732,Somebody keeps moving the Shannan Prefecture to Lhoka Prefecture. What is your view on this?,4,-5,-1,1,-1,1,2,1,7,2,,,8,,7,,,6,0.25672352,-0.808273298,-0.693891522,0.35016033,-0.305354752,0.568963718,0.733368532,-0.102045971,0.596531076,0.407705518,blank,blank,0.333401727,blank,1.459202252,blank,blank,0.918047564,0.285733746,0.014528075,0.602140361
1098,288161,I've now supplied a free image on 'url' (thanks for motivating me to do so!). Could you perhaps consider your reassessment of the article?,4,4,1,3,9,-2,1,10,12,-1,,,10,,10,,,5,0.25672352,1.283290727,0.359294365,1.266330738,1.925792057,-0.311059749,0.205385428,2.171255368,1.628948999,-0.436889077,blank,blank,1.053336357,blank,2.02231816,blank,blank,0.726256233,0.93469101,0.712251012,1.19420434
1099,291911,I see you've given her a code name in 'url'. Where did you run across this tidbit?,3,-5,1,1,1,4,2,,4,-2,,,7,,,,,1,0.095969907,-0.808273298,0.359294365,0.35016033,0.14087461,1.448987186,0.733368532,blank,-0.022919678,-0.718420608,blank,blank,-0.026565588,blank,blank,blank,blank,-0.040909091,0.137415152,0.33148309,-0.202203741
1100,295219,"oh, my, how did I get this here twice; trying to do too much at once (what else is new).  Can you copy instead a different color?",5,,0,0,3,-4,2,4,6,-3,,,6,,-6,,,2,0.417477133,blank,-0.167298578,-0.107924874,0.587103971,-0.897742061,0.733368532,0.655721142,0.390047491,-0.99995214,blank,blank,-0.386532903,blank,-0.980966682,blank,blank,0.15088224,-0.050484727,0.094164021,-0.195133475
1101,298086,Latest version (now on  Commons); all placenames included but still needs some tidying up and  tweaking. Comments?,7,-1,1,0,0,3,2,1,5,0,,,7,,-10,,,3,0.738984359,0.121310713,0.359294365,-0.107924874,-0.082240071,1.15564603,0.733368532,-0.102045971,0.183563907,-0.155357545,blank,blank,-0.026565588,blank,-1.731787893,blank,blank,0.342673571,0.109916887,0.416919865,-0.248253253
1102,299080,I see that you don't have an account linked to the Wikipedia email. Would you be able to send me a message so that we can talk off Wikipedia?,1,-1,4,2,2,4,1,9,10,5,,,7,,11,,,6,-0.225537319,0.121310713,1.939073196,0.808245534,0.36398929,1.448987186,0.205385428,1.91866633,1.215981829,1.252300113,blank,blank,-0.026565588,blank,2.210023463,blank,blank,0.918047564,0.934608288,0.665922004,1.248075619
1103,299306,"Sorry, its not immeadiately obvious why thats a revert. Can you clarify?",5,0,1,3,0,-1,0,4,5,0,,,4,,4,,,-1,0.417477133,0.353706716,0.359294365,1.266330738,-0.082240071,-0.017718593,-0.322597677,0.655721142,0.183563907,-0.155357545,blank,blank,-1.106467533,blank,0.896086344,blank,blank,-0.424491753,0.155639013,0.282036087,0.00817576
1104,299583,"Hello, csloat. What is your response to my suggestion 'url'?",2,1,1,1,-2,-3,1,-1,2,-3,,,3,,-2,,,2,-0.064783706,0.586102719,0.359294365,0.35016033,-0.528469433,-0.604400905,0.205385428,-0.607224046,-0.435886847,-0.99995214,blank,blank,-1.466434848,blank,-0.230145472,blank,blank,0.15088224,-0.25272864,0.043326971,-0.598126852
1105,305475,"Hey, I noticed you protected the article 'url' from being recreated. Will you be able to reverse that If I recreate the article with sourced, factual, real world content?",5,-5,0,0,3,1,-1,5,11,1,,,7,,7,,,3,0.417477133,-0.808273298,-0.167298578,-0.107924874,0.587103971,0.568963718,-0.850580781,0.908310179,1.422465414,0.126173986,blank,blank,-0.026565588,blank,1.459202252,blank,blank,0.342673571,0.297825162,-0.051504673,0.705376636
1106,311058,There's an interesting discussion here: 'url'. Care to explain?,-2,-6,-3,0,-2,-3,2,3,3,-7,6,,5,7,,,,,-0.707798158,-1.0406693,-1.747077409,-0.107924874,-0.528469433,-0.604400905,0.733368532,0.403132104,-0.229403262,-2.126078266,0.138774817,blank,-0.746500218,0.59236331,blank,blank,blank,blank,-0.459283313,-0.571853078,-0.327951919
1107,317346,"Hi, welcome to Wikipedia.  Could you explain in your 'url' just '''''what''''' a Universiade is?",-3,-5,-3,,-1,0,0,4,9,-3,4,,8,3,,,,,-0.868551771,-0.808273298,-1.747077409,blank,-0.305354752,0.275622562,-0.322597677,0.655721142,1.009498245,-0.99995214,-0.427653006,blank,0.333401727,-0.352771608,blank,blank,blank,blank,-0.296498999,-0.629372057,0.03637406
1108,323592,"I've just seen your message on my Talk page.  Why do you want the disambiguation page to be the one that doesn't say ""disambiguation""?",-2,-2,1,0,-3,-1,0,1,4,-1,5,,6,10,,,,,-0.707798158,-0.111085289,0.359294365,-0.107924874,-0.751584114,-0.017718593,-0.322597677,-0.102045971,-0.022919678,-0.436889077,-0.144439095,blank,-0.386532903,1.301214498,blank,blank,blank,blank,-0.111617428,-0.237059191,0.034731296
1109,325216,"Hello, I and a few others have made many edits to 'url'.  Do you have any more comments and can you be persuaded to change your vote?",3,-5,-1,2,1,-4,2,4,1,6,4,,9,4,,,,,0.095969907,-0.808273298,-0.693891522,0.808245534,0.14087461,-0.897742061,0.733368532,0.655721142,-0.642370432,1.533831644,-0.427653006,blank,0.693369042,-0.116487879,blank,blank,blank,blank,0.082689401,-0.088778328,0.282735085
1110,333023,You may want to look at the nomination.  What did you intend to do?,2,-5,0,1,2,-4,1,1,1,-2,4,,9,7,,,,,-0.064783706,-0.808273298,-0.167298578,0.35016033,0.36398929,-0.897742061,0.205385428,-0.102045971,-0.642370432,-0.718420608,-0.427653006,blank,0.693369042,0.59236331,blank,blank,blank,blank,-0.124870789,-0.145508942,-0.100792944
1111,335369,I just noticed you've added me as a sock puppet for Blue Sea? Can I ask what led you to this conclusion?,4,-2,-1,1,-2,2,1,2,,-4,5,,9,3,,,,,0.25672352,-0.111085289,-0.693891522,0.35016033,-0.528469433,0.862304874,0.205385428,0.150543066,blank,-1.281483671,-0.144439095,blank,0.693369042,-0.352771608,blank,blank,blank,blank,-0.049471197,0.048732558,-0.186956453
1112,339348,"All the images are on the right side, which means they sometime clash and push the text away from itself. Have you considered moving some images to the left to stop this?",2,-4,0,1,0,2,1,3,7,-5,11,,9,10,,,,,-0.064783706,-0.575877295,-0.167298578,0.35016033,-0.082240071,0.862304874,0.205385428,0.403132104,0.596531076,-1.563015203,1.554844374,blank,0.693369042,1.301214498,blank,blank,blank,blank,0.270286683,0.075378712,0.497679315
1113,339977,"I have found a better citation for reference 7, but am not sure how to insert the page number (p. 97 from the book cited).  Do you know the right format for this?",11,4,1,1,2,-4,3,2,12,10,9,,10,5,,,,,1.38199881,1.283290727,0.359294365,0.35016033,0.36398929,-0.897742061,1.261351637,0.150543066,1.628948999,2.65995777,0.988416551,blank,1.053336357,0.119795851,blank,blank,blank,blank,0.823333976,0.586049014,1.100166432
1114,344363,pls see my comments on your revert on the talk page.  Perhaps you'll consider undoing my revert?,0,-6,1,1,-3,-4,1,4,6,3,6,,7,9,,,,,-0.386290932,-1.0406693,0.359294365,0.35016033,-0.751584114,-0.897742061,0.205385428,0.655721142,0.390047491,0.68923705,0.138774817,blank,-0.026565588,1.064930769,blank,blank,blank,blank,0.057746107,-0.308778041,0.485357613
1115,344970,Do you mean article edits with sock puppets? Could you give me more precise examples?,4,-4,0,1,-2,-2,0,6,2,6,8,,7,9,,,,,0.25672352,-0.575877295,-0.167298578,0.35016033,-0.528469433,-0.311059749,-0.322597677,1.160899217,-0.435886847,1.533831644,0.70520264,blank,-0.026565588,1.064930769,blank,blank,blank,blank,0.207999458,-0.185488412,0.667068639
1116,345103,"Why tag for deletion? It was obviously a new user's attempt at creating a disambiguation page, why not clean it up?",-10,-5,1,-1,-6,-1,0,-1,2,-6,2,,4,4,,,,,-1.993827061,-0.808273298,0.359294365,-0.566010078,-1.420928157,-0.017718593,-0.322597677,-0.607224046,-0.435886847,-1.844546734,-0.994080829,blank,-1.106467533,-0.116487879,blank,blank,blank,blank,-0.75959649,-0.681437214,-0.850782311
1117,345879,Where did you get the tracklist for the album? Can you please drop me a messafe with the link?,4,-5,0,1,2,-1,2,2,4,-5,3,,10,3,,,,,0.25672352,-0.808273298,-0.167298578,0.35016033,0.36398929,-0.017718593,0.733368532,0.150543066,-0.022919678,-1.563015203,-0.710866918,blank,1.053336357,-0.352771608,blank,blank,blank,blank,-0.056518675,0.101564458,-0.240948997
1118,347262,"I removed that second paragraph entirely, since the information is covered in the article.  Do you feel that the lead should be larger?",6,3,0,1,-3,0,2,5,6,-5,10,,10,2,,,,,0.578230746,1.050894725,-0.167298578,0.35016033,-0.751584114,0.275622562,0.733368532,0.908310179,0.390047491,-1.563015203,1.271630462,blank,1.053336357,-0.589055338,blank,blank,blank,blank,0.27235755,0.295627743,0.245208992
1119,348668,I noticed you just removed this category from 'url' and 'url'. Why don't you think they qualify as historical films?,-5,-2,0,0,0,0,0,1,3,-5,4,,6,3,,,,,-1.190058997,-0.111085289,-0.167298578,-0.107924874,-0.082240071,0.275622562,-0.322597677,-0.102045971,-0.229403262,-1.563015203,-0.427653006,blank,-0.386532903,-0.352771608,blank,blank,blank,blank,-0.366692683,-0.243654703,-0.510236992
1120,350274,"When JaGaBot updated the monthly challenge winners on 'url', it stripped the image. Could the bot be fixed to leave the image?",6,0,0,1,3,-1,3,1,3,7,7,,5,1,,,,,0.578230746,0.353706716,-0.167298578,0.35016033,0.587103971,-0.017718593,1.261351637,-0.102045971,-0.229403262,1.815363176,0.421988728,blank,-0.746500218,-0.825339067,blank,blank,blank,blank,0.252276893,0.42079089,0.055677231
1121,353762,Why are capital letters used in the article title '''url'''? Is this a proper name of a particular proprietary software package?,5,-1,1,1,1,2,1,-1,3,1,7,3,,3,-6,6,-11,,0.417477133,0.121310713,0.359294365,0.35016033,0.14087461,0.862304874,0.205385428,-0.607224046,-0.229403262,0.126173986,0.421988728,0.574125627,blank,-0.352771608,-0.980966682,0.647183303,-1.234852342,blank,0.051316322,0.350972493,-0.181749589
1122,355141,My contribution tried to show the impression to others I'am only trying to improve spelling. What's the difference between personel and persona?,8,,0,1,-1,1,0,1,6,1,2,4,,4,4,11,2,,0.899737972,blank,-0.167298578,0.35016033,-0.305354752,0.568963718,-0.322597677,-0.102045971,0.390047491,0.126173986,-0.994080829,0.770396481,blank,-0.116487879,0.896086344,1.760942686,0.419933809,blank,0.278305142,0.170601835,0.350107346
1123,355369,"Right, but not all of it. So can you retrieve it or not?",-8,-5,0,-1,-9,0,-3,-11,3,0,2,0,,13,-5,5,-11,,-1.672319835,-0.808273298,-0.167298578,-0.566010078,-2.0902722,0.275622562,-1.90654699,-3.133114423,-0.229403262,-0.155357545,-0.994080829,-0.014686934,blank,2.010065687,-0.79326138,0.424431426,-1.234852342,blank,-0.690959876,-0.990728345,-0.457806623
1124,356288,Hi im currently compiling a college project on unreliable information and would like to view the deleted article Dudley O'Neill. Can you help?,7,-3,2,0,7,-4,1,3,10,2,2,4,,12,-4,5,-5,,0.738984359,-0.343481292,0.885887309,-0.107924874,1.479562695,-0.897742061,0.205385428,0.403132104,1.215981829,0.407705518,-0.994080829,0.770396481,blank,1.773781957,-0.605556077,0.424431426,-0.471104888,blank,0.305334943,0.280095938,0.32496528
1125,358145,"My page now has a template of ""multiple issues"", but I have put in several references, and there are links to other pages.  What more should I do?",6,0,2,1,1,-6,1,1,12,1,6,-1,,6,-11,5,3,,0.578230746,0.353706716,0.885887309,0.35016033,0.14087461,-1.484424372,0.205385428,-0.102045971,1.628948999,0.126173986,0.138774817,-0.210957788,blank,0.35607958,-1.919493196,0.424431426,0.547225051,blank,0.126184854,0.147117252,0.1099041
1126,358773,"Hey, did you ever read over the material I laid out for you - content as well as ideas for organization of an article?  Any feedback?",7,0,1,0,0,-5,1,-1,7,1,7,0,,12,-4,7,-11,,0.738984359,0.353706716,0.359294365,-0.107924874,-0.082240071,-1.191083216,0.205385428,-0.607224046,0.596531076,0.126173986,0.421988728,-0.014686934,blank,1.773781957,-0.605556077,0.869935179,-1.234852342,blank,0.10013839,0.039446101,0.147343503
1127,359316,"Zero has taken a break from Wikipedia, and RK has recused himself from editing controversial articles.  Why don't you and I fix up the 'url' article now?",4,-4,0,1,0,-3,2,1,10,-3,3,-3,,6,2,-2,-5,,0.25672352,-0.575877295,-0.167298578,0.35016033,-0.082240071,-0.604400905,0.733368532,-0.102045971,1.215981829,-0.99995214,-0.710866918,-0.603499496,blank,0.35607958,0.520675739,-1.134831711,-0.471104888,blank,-0.126195528,-0.012794924,-0.214395997
1128,360251,"On that topic, not every DOS game on Wikipedia has a screenshot. Do you plan on taking any yourself?",2,0,0,1,-3,4,1,1,5,-1,0,-1,,4,7,8,1,,-0.064783706,0.353706716,-0.167298578,0.35016033,-0.751584114,1.448987186,0.205385428,-0.102045971,0.183563907,-0.436889077,-1.560508652,-0.210957788,blank,-0.116487879,1.459202252,1.092687056,0.292642566,blank,0.12348623,0.196367609,0.066800713
1129,362361,Did you just revert back to the old article? Or did I do something wrong with the move?,9,-2,1,1,,-4,0,2,5,1,7,-3,,7,1,7,-7,,1.060491585,-0.111085289,0.359294365,0.35016033,blank,-0.897742061,-0.322597677,0.150543066,0.183563907,0.126173986,0.421988728,-0.603499496,blank,0.59236331,0.332970436,0.869935179,-0.725687373,blank,0.119124867,0.073086876,0.149816861
1130,364742,"at the end of the <nowiki><head> </head></nowiki>. Could that be fixed again, please?",,0,0,1,,-3,1,4,10,8,7,3,,12,7,5,-9,,blank,0.353706716,-0.167298578,0.35016033,blank,-0.604400905,0.205385428,0.655721142,1.215981829,2.096894707,0.421988728,0.574125627,blank,1.773781957,1.459202252,0.424431426,-0.980269857,blank,0.5556722,0.027510598,0.849095312
1131,369400,"Your comment about ""the additions were left intact as a courtesy"" sounds a bit strange to me. Maybe you should read 'url'?",-8,-2,1,0,-2,-3,0,-2,4,1,5,2,,3,5,-5,-11,,-1.672319835,-0.111085289,0.359294365,-0.107924874,-0.528469433,-0.604400905,-0.322597677,-0.859813084,-0.022919678,0.126173986,-0.144439095,0.377854773,blank,-0.352771608,1.083791647,-1.803087341,-1.234852342,blank,-0.363597899,-0.426786235,-0.314451416
1132,379713,Looks like 'url' (the one missing the side-chain) is unused and doesn't seem useful (due to that structural flaw). Maybe tag it for deletion?,7,0,0,1,3,-2,1,4,7,1,7,2,,5,6,7,2,,0.738984359,0.353706716,-0.167298578,0.35016033,0.587103971,-0.311059749,0.205385428,0.655721142,0.596531076,0.126173986,0.421988728,0.377854773,blank,0.119795851,1.27149695,0.869935179,0.419933809,blank,0.413525873,0.250997497,0.539936833
1133,379823,"I get the error message ""sorry, not enough content to play this station"". Can you explain a bit what your code do, and does this need an account on Lastfm or something else ?",5,1,1,1,0,-3,0,1,12,-1,9,6,,10,-10,-3,-6,,0.417477133,0.586102719,0.359294365,0.35016033,-0.082240071,-0.604400905,-0.322597677,-0.102045971,1.628948999,-0.436889077,0.988416551,1.162938188,blank,1.301214498,-1.731787893,-1.357583588,-0.59839613,blank,0.097413217,0.100542271,0.094979509
1134,379987,It's a shame that 'url' still needs repair.  What do you think?,9,-3,1,1,2,-5,1,1,7,1,9,5,,6,-8,6,-1,,1.060491585,-0.343481292,0.359294365,0.35016033,0.36398929,-1.191083216,0.205385428,-0.102045971,0.596531076,0.126173986,0.988416551,0.966667335,blank,0.35607958,-1.356377288,0.647183303,0.038060081,blank,0.191590321,0.114965213,0.251187628
1135,383875,As someone who has edited 'url' you might be interested to see that it has been suggested for deletion (or some other form of bastardization).  Care to join in the discussion?,-6,-4,0,0,5,-3,2,4,9,-1,6,-1,,3,3,3,13,,-1.35081261,-0.575877295,-0.167298578,-0.107924874,1.033333333,-0.604400905,0.733368532,0.655721142,1.009498245,-0.436889077,0.138774817,-0.210957788,blank,-0.352771608,0.708381042,-0.021072328,1.820137475,blank,0.141950595,-0.148516057,0.367869102
